elapsed time,timestamp,topic,value
14.770756367,1756550039.284936783,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5110
14.790958041,1756550039.305138457,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5126
14.806641327,1756550039.320821743,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5116
14.818775644,1756550039.332956060,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5030
14.844844224,1756550039.359024640,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5114
14.878737915,1756550039.392918331,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-5063
14.930960723,1756550039.445141139,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4946
14.938803154,1756550039.452983570,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4988
15.1409511,1756550039.655131516,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4977
15.156663565,1756550039.670843981,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4958
15.160912955,1756550039.675093371,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4874
15.180958405,1756550039.695138821,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4916
15.231019021,1756550039.745199437,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4834
15.263801219,1756550039.777981635,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4863
15.330831327,1756550039.845011743,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4841
15.393803048,1756550039.907983464,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4850
15.458237757,1756550039.972418173,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4816
15.513650536,1756550040.027830952,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4924
15.540957404,1756550040.055137820,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4920
15.570981237,1756550040.085161653,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4905
15.576569531,1756550040.090749947,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4909
15.590326916,1756550040.104507332,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4938
15.640977847,1756550040.155158263,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4869
15.670945826,1756550040.185126242,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4944
15.693242080000001,1756550040.207422496,/putm_vcl/amk/rear/right/actual_values1.actual_velocity,-4968
