elapsed time,timestamp,topic,value
43.598219178,1756550068.112399594,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.618189266,1756550068.132369682,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.634842471,1756550068.149022887,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.646661544,1756550068.160841960,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.658272104,1756550068.172452520,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.678301111,1756550068.192481527,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.694857578,1756550068.209037994,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,0
43.71587747,1756550068.230057886,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,26
43.731787028,1756550068.245967444,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,73
43.755793288,1756550068.269973704,/putm_vcl/amk/rear/left/actual_values1.actual_velocity,36
