elapsed time,value,value2,value3
541.490802893,110,204,204
541.500824402,118,218,218
541.510759241,118,218,218
541.520783005,118,218,218
541.530814395,117,216,216
541.54083817,117,216,216
541.5508407,117,216,216
541.560802019,117,216,216
541.570796164,135,250,250
541.580801576,135,250,250
541.590803544,135,250,250
541.600811456,140,259,259
541.610785719,140,259,259
541.62083832,133,247,247
541.630796407,133,247,247
541.640808012,133,247,247
541.650783081,115,213,213
541.660845132,115,213,213
541.670805078,105,194,194
541.680807419,105,194,194
541.690822609,100,186,186
541.700817503,100,186,186
541.710797149,100,186,186
541.720818135,100,186,186
541.730786238,100,186,186
541.740823097,100,186,186
541.750781609,100,186,186
541.760811729,100,186,186
541.770820198,32,60,60
541.780815141,32,60,60
541.790797359,1,3,3
541.800831678,1,3,3
541.810810869,1,3,3
541.820836258,1,3,3
541.830806047,1,3,3
541.840818179,31,57,57
541.850786758,31,57,57
541.860779188,31,57,57
541.870786987,31,57,57
541.880817422,31,57,57
541.890812768,161,297,297
541.90082351,161,297,297
541.910763875,169,312,312
541.920780554,169,312,312
541.930778749,172,319,319
541.940785734,172,319,319
541.950776535,172,319,319
541.96079594,174,322,322
541.970786865,174,322,322
541.98077884,206,381,381
541.990787962,206,381,381
542.00080489,206,381,381
542.010783203,260,480,480
542.02080308,260,480,480
542.030787073,286,528,528
542.040802843,286,528,528
542.050724471,298,550,550
542.060769316,298,550,550
542.070798341,298,550,550
542.08085393,300,554,554
542.090803303,300,554,554
542.10083689,296,547,547
542.110760141,296,547,547
542.120777518,296,547,547
542.130813537,295,544,544
542.140797656,295,544,544
542.150788874,291,538,538
542.160803949,291,538,538
542.17080928,288,532,532
542.180773069,288,532,532
542.190780211,288,532,532
542.200807569,286,529,529
542.210796188,286,529,529
542.220794945,289,534,534
542.230792291,289,534,534
542.240807455,289,534,534
542.2508015,291,538,538
542.260792302,291,538,538
542.270792352,291,538,538
542.280817144,291,538,538
542.290813896,291,538,538
542.300785762,291,538,538
542.310793235,291,538,538
542.320762196,291,538,538
542.330799185,291,538,538
542.340828046,297,549,549
542.350778708,297,549,549
542.360782836,297,549,549
542.370791984,297,549,549
542.380777829,297,549,549
542.390779277,296,547,547
542.400793895,296,547,547
542.410774321,296,547,547
542.42082104,296,547,547
542.430793789,296,547,547
542.440764606,295,544,544
542.450794315,295,544,544
542.460787911,295,544,544
542.470812086,295,544,544
542.480743655,295,544,544
542.490776439,295,544,544
542.500802163,295,544,544
542.510805681,295,544,544
542.520791434,295,544,544
542.530764506,295,544,544
542.54076027,295,544,544
542.550773275,295,544,544
542.560791831,286,529,529
542.570786923,286,529,529
542.580772463,274,506,506
542.590799809,274,506,506
542.600762441,245,453,453
542.610801406,245,453,453
542.620785573,245,453,453
542.630777715,236,436,436
542.640788015,236,436,436
542.650801274,236,436,436
542.66077796,236,436,436
542.670781434,236,436,436
542.680770141,236,436,436
542.690777015,236,436,436
542.700824492,235,434,434
542.710785447,235,434,434
542.72081435,235,434,434
542.730783862,235,434,434
542.74081302,235,434,434
542.750775193,235,434,434
542.760764823,235,434,434
542.770782545,235,434,434
542.780799639,235,434,434
542.790778629,235,434,434
542.800859288,221,408,408
542.810801516,221,408,408
542.820743353,187,345,345
542.83080417,187,345,345
542.840790648,145,268,268
542.850769821,145,268,268
542.860792901,145,268,268
542.870832632,35,64,64
542.880776004,35,64,64
542.890788676,0,0,0
542.900792244,0,0,0
542.910792694,0,0,0
542.920794457,0,0,0
542.930794444,0,0,0
542.940888908,0,0,0
542.950777294,0,0,0
542.960792033,0,0,0
542.970816564,0,0,0
542.9808065,0,0,0
542.990811211,0,0,0
543.000794244,0,0,0
543.010853081,0,0,0
543.020823784,0,0,0
543.030800856,0,0,0
543.040793372,0,0,0
543.050787712,0,0,0
543.060774108,0,0,0
543.07080846,0,0,0
543.080796702,0,0,0
543.090796465,0,0,0
543.100815914,0,0,0
543.110801102,0,0,0
543.120801399,0,0,0
543.130779274,0,0,0
543.140794502,0,0,0
543.150852536,0,0,0
543.160858309,0,0,0
543.17083493,0,0,0
543.180743462,6,12,12
543.19079941,6,12,12
543.200806476,23,43,43
543.210787423,23,43,43
543.220779477,23,43,43
543.230757078,29,54,54
543.240747325,29,54,54
543.250776678,55,103,103
543.260750032,55,103,103
543.270762064,55,103,103
543.280767973,80,148,148
543.290790882,80,148,148
543.300749264,94,175,175
543.310771903,94,175,175
543.320788798,158,292,292
543.330784798,158,292,292
543.340800698,158,292,292
543.350809483,204,376,376
543.36080189,204,376,376
543.370841253,204,376,376
543.380827682,204,376,376
543.390803529,204,376,376
543.400901916,204,376,376
543.41082603,204,376,376
543.420795183,205,379,379
543.43081526,205,379,379
543.440802034,209,386,386
543.450813481,209,386,386
543.460809536,209,386,386
543.470801296,217,402,402
543.480829242,217,402,402
543.490784149,217,402,402
543.500825574,217,402,402
543.510871793,217,402,402
543.520812882,217,402,402
543.530785509,217,402,402
543.54076234,217,402,402
543.550786765,217,402,402
543.560823972,219,405,405
543.570806101,219,405,405
543.580792461,219,405,405
543.590772857,221,408,408
543.60080765,221,408,408
543.610777525,219,405,405
543.620804334,219,405,405
543.630785294,219,405,405
543.640840735,219,405,405
543.650798364,219,405,405
543.660823582,219,405,405
543.670808742,219,405,405
543.680778528,219,405,405
543.690822048,219,405,405
543.700802548,219,405,405
543.710831369,219,405,405
543.720780373,219,405,405
543.730789552,216,399,399
543.740836411,216,399,399
543.750788788,216,399,399
543.760775943,217,402,402
543.770818772,217,402,402
543.780805505,223,412,412
543.790798686,223,412,412
543.800827064,248,458,458
543.810778306,248,458,458
543.820837041,248,458,458
543.83079683,291,537,537
543.840773456,291,537,537
543.850795515,291,537,537
543.860776688,291,537,537
543.870764898,293,542,542
543.880792142,293,542,542
543.890785403,293,542,542
543.900828188,296,547,547
543.910817057,296,547,547
543.92081164,300,554,554
543.930795702,300,554,554
543.940824655,300,554,554
543.95079673,313,578,578
543.960807022,313,578,578
543.970807905,320,591,591
543.980752686,320,591,591
543.990789494,326,602,602
544.000756111,326,602,602
544.010801887,326,602,602
544.020779233,334,616,616
544.030794678,334,616,616
544.040779034,338,625,625
544.05079347,338,625,625
544.060763838,338,625,625
544.070781091,345,638,638
544.080841501,345,638,638
544.090793106,352,650,650
544.100821106,352,650,650
544.110777423,354,655,655
544.120789837,354,655,655
544.130788407,354,655,655
544.140800969,362,669,669
544.150780037,362,669,669
544.160770068,374,691,691
544.170765482,374,691,691
544.180778828,374,691,691
544.190792783,386,712,712
544.200797272,386,712,712
544.210803852,395,729,729
544.22077258,395,729,729
544.23077558,393,726,726
544.240795304,393,726,726
544.250810701,393,726,726
544.260843045,393,726,726
544.270797863,393,726,726
544.280831444,393,726,726
544.290820393,393,726,726
544.300862161,393,726,726
544.310803058,393,726,726
544.320785113,393,726,726
544.330780919,395,730,730
544.340758345,395,730,730
544.350784231,395,730,730
544.360780673,395,730,730
544.370781698,395,730,730
544.380779448,395,730,730
544.390781631,395,730,730
544.400790498,400,739,739
544.410804231,400,739,739
544.420785544,400,739,739
544.430804978,422,780,780
544.440838816,422,780,780
544.45082007,426,787,787
544.460836939,426,787,787
544.470810548,426,787,787
544.480812868,426,787,787
544.490814696,426,787,787
544.500833751,426,787,787
544.510762307,426,787,787
544.520834932,439,811,811
544.530776367,439,811,811
544.540769456,439,811,811
544.550805738,454,838,838
544.560832376,454,838,838
544.57075483,454,838,838
544.580816539,454,838,838
544.590798153,454,838,838
544.600824904,454,838,838
544.610797075,454,838,838
544.620817283,453,837,837
544.630832587,453,837,837
544.640884703,452,835,835
544.650884409,452,835,835
544.660827267,452,835,835
544.670810034,444,820,820
544.680809153,444,820,820
544.690824144,426,787,787
544.700844649,426,787,787
544.71081781,413,763,763
544.720843513,413,763,763
544.730778508,413,763,763
544.740785531,414,764,764
544.750772054,414,764,764
544.760749774,414,764,764
544.770805276,414,764,764
544.780750433,414,764,764
544.790785946,423,781,781
544.800772966,423,781,781
544.810780964,423,781,781
544.820799604,423,781,781
544.830796377,413,763,763
544.840751372,413,763,763
544.850789003,413,763,763
544.86076616,406,751,751
544.870805371,406,751,751
544.880827925,368,680,680
544.890792382,368,680,680
544.900779923,368,680,680
544.910822155,366,676,676
544.920843552,366,676,676
544.930801202,368,680,680
544.940827911,368,680,680
544.95081434,368,680,680
544.960825817,368,680,680
544.970794519,368,680,680
544.980819113,374,691,691
544.990815514,374,691,691
545.000838426,374,691,691
545.010803965,374,691,691
545.020844062,374,691,691
545.030780856,379,700,700
545.040815907,379,700,700
545.05079699,404,746,746
545.060814586,404,746,746
545.070793336,409,756,756
545.080774621,409,756,756
545.090826799,409,756,756
545.100913701,406,751,751
545.110767498,406,751,751
545.120793752,404,747,747
545.13081216,404,747,747
545.140762889,406,751,751
545.15078343,406,751,751
545.160803556,406,751,751
545.170809827,406,751,751
545.180791958,406,751,751
545.190807217,406,751,751
545.200745719,406,751,751
545.210807146,406,751,751
545.220836785,410,758,758
545.230794595,410,758,758
545.240799701,410,758,758
545.250820913,410,758,758
545.260775486,410,758,758
545.270803252,410,758,758
545.280845048,410,758,758
545.290820545,421,777,777
545.300814093,421,777,777
545.310815675,419,775,775
545.320814894,419,775,775
545.330802672,419,775,775
545.340799908,416,768,768
545.350823908,416,768,768
545.360813191,416,768,768
545.370805635,416,768,768
545.380805477,411,759,759
545.390820072,411,759,759
545.400810446,411,759,759
545.410804045,413,763,763
545.420909528,413,763,763
545.43079377,413,763,763
545.440822964,413,763,763
545.450810996,413,763,763
545.460786611,421,777,777
545.470781205,421,777,777
545.480789003,425,784,784
545.490796249,425,784,784
545.500825041,425,784,784
545.510781121,425,784,784
545.520783268,425,784,784
545.530792676,426,787,787
545.540826407,426,787,787
545.550784036,426,787,787
545.560775509,426,787,787
545.570804636,426,787,787
545.580812217,429,792,792
545.590783134,429,792,792
545.600781621,452,835,835
545.610812642,452,835,835
545.620789083,458,847,847
545.630824353,458,847,847
545.640848713,458,847,847
545.650803917,458,847,847
545.660770948,458,847,847
545.670804202,460,849,849
545.68085179,460,849,849
545.690804953,460,849,849
545.700840229,462,854,854
545.710815752,462,854,854
545.720848511,477,882,882
545.730829597,477,882,882
545.740816726,481,888,888
545.750810653,481,888,888
545.760824928,481,888,888
545.77083732,487,900,900
545.780798131,487,900,900
545.790805236,495,914,914
545.800821684,495,914,914
545.810796781,495,914,914
545.820817708,514,950,950
545.830815407,514,950,950
545.840800938,536,990,990
545.850802613,536,990,990
545.860813016,536,990,990
545.870802872,536,990,990
545.880798268,536,990,990
545.89079875,536,990,990
545.900793152,536,990,990
545.910823944,533,984,984
545.920811683,533,984,984
545.930865485,533,984,984
545.940865192,533,984,984
545.950817351,533,984,984
545.960825083,529,978,978
545.970813917,529,978,978
545.980800194,520,961,961
545.99081909,520,961,961
546.000829135,520,961,961
546.01080832,504,931,931
546.020805626,504,931,931
546.030775392,487,900,900
546.040836131,487,900,900
546.050815906,487,900,900
546.060808918,490,904,904
546.070824727,490,904,904
546.080813384,490,904,904
546.090839876,490,904,904
546.100842197,490,904,904
546.110819031,490,904,904
546.120822481,490,904,904
546.130793214,487,900,900
546.140797813,487,900,900
546.150808312,466,860,860
546.160815396,466,860,860
546.17078655,466,860,860
546.180806344,353,652,652
546.190789584,353,652,652
546.200804212,154,284,284
546.210770756,154,284,284
546.220741693,7,14,14
546.230782274,7,14,14
546.240833717,7,14,14
546.250799715,0,0,0
546.260790754,0,0,0
546.270787921,0,0,0
546.280813293,0,0,0
546.290798289,0,0,0
546.300812517,0,0,0
546.310779093,0,0,0
546.320820978,0,0,0
546.330763942,0,0,0
546.340782879,0,0,0
546.350806447,0,0,0
546.360784201,0,0,0
546.370796832,0,0,0
546.38082997,0,0,0
546.390813422,0,0,0
546.400817944,0,0,0
546.410855025,0,0,0
546.420826267,0,0,0
546.43079387,0,0,0
546.440823223,0,0,0
546.450820292,0,0,0
546.460817426,0,0,0
546.47075264,0,0,0
546.480814123,0,0,0
546.490768237,0,0,0
546.500793977,0,0,0
546.510785268,0,0,0
546.520817599,0,0,0
546.530763873,0,0,0
546.540827488,0,0,0
546.550815444,0,0,0
546.56084673,0,0,0
546.570803986,0,0,0
546.580822933,0,0,0
546.590772636,0,0,0
546.600837967,0,0,0
546.610761526,0,0,0
546.62080773,0,0,0
546.630805528,0,0,0
546.6408251,0,0,0
546.650796644,0,0,0
546.660818577,0,0,0
546.670802244,0,0,0
546.680749932,0,0,0
546.690810343,0,0,0
546.700825879,0,0,0
546.710802752,0,0,0
546.72081505,0,0,0
546.730877326,0,0,0
546.740789188,0,0,0
546.750740565,0,0,0
546.760839267,0,0,0
546.77079889,0,0,0
546.78081708,0,0,0
546.790815941,0,0,0
546.800798066,0,0,0
546.810779841,0,0,0
546.820805399,0,0,0
546.830810541,0,0,0
546.840838514,0,0,0
546.850809849,3,7,7
546.860826877,3,7,7
546.870800876,9,16,16
546.880804263,9,16,16
546.890791252,40,75,75
546.900774692,40,75,75
546.910794507,40,75,75
546.920790439,100,184,184
546.930859459,100,184,184
546.940814466,180,332,332
546.950813787,180,332,332
546.960774841,180,332,332
546.970819778,217,402,402
546.980788388,217,402,402
546.990762204,214,396,396
547.000816192,214,396,396
547.010776291,216,399,399
547.020798097,216,399,399
547.03077414,216,399,399
547.040805162,219,405,405
547.050792056,219,405,405
547.060839718,200,370,370
547.070796532,200,370,370
547.080841884,200,370,370
547.090806181,131,242,242
547.100792271,131,242,242
547.110821148,74,138,138
547.120803838,74,138,138
547.130813672,6,12,12
547.140815381,6,12,12
547.150791757,6,12,12
547.160828112,0,0,0
547.170796206,0,0,0
547.180838994,0,0,0
547.190831717,0,0,0
547.200800651,0,0,0
547.210791565,0,0,0
547.220799688,0,0,0
547.230796141,0,0,0
547.240839445,0,0,0
547.250783371,0,0,0
547.260823685,0,0,0
547.270794723,0,0,0
547.280778296,0,0,0
547.290763696,0,0,0
547.300799053,0,0,0
547.31082226,0,0,0
547.320817221,0,0,0
547.330824204,0,0,0
547.340819557,0,0,0
547.35079607,0,0,0
547.360791137,0,0,0
547.37080968,0,0,0
547.380791561,0,0,0
547.390843713,0,0,0
547.400794298,0,0,0
547.410810983,0,0,0
547.420790348,0,0,0
547.430812001,0,0,0
547.440852966,0,0,0
547.450798254,0,0,0
547.460807942,0,0,0
547.470810493,0,0,0
547.480821683,0,0,0
547.490815542,0,0,0
547.50087996,0,0,0
547.510820722,0,0,0
547.520784627,0,0,0
547.530815169,0,0,0
547.54081967,0,0,0
547.550788314,0,0,0
547.560784387,0,0,0
547.57078847,0,0,0
547.580818064,0,0,0
547.590802887,0,0,0
547.600817423,0,0,0
547.610785604,0,0,0
547.62079794,0,0,0
547.630788396,0,0,0
547.640808254,0,0,0
547.650799852,0,0,0
547.66077964,0,0,0
547.670796664,0,0,0
547.680828531,0,0,0
547.690806237,0,0,0
547.700808833,0,0,0
547.710791591,0,0,0
547.720812166,0,0,0
547.730804318,0,0,0
547.740708753,0,0,0
547.750816988,0,0,0
547.760801704,0,0,0
547.770810498,0,0,0
547.780784377,0,0,0
547.790812257,0,0,0
547.800880858,0,0,0
547.810808332,0,0,0
547.820801957,0,0,0
547.83080812,0,0,0
547.840848307,0,0,0
547.850803476,0,0,0
547.86072576,0,0,0
547.870812579,0,0,0
547.880838835,0,0,0
547.890813515,0,0,0
547.900803438,0,0,0
547.910801787,0,0,0
547.920719661,0,0,0
547.930802723,0,0,0
547.940835792,0,0,0
547.950804473,0,0,0
547.960817548,0,0,0
547.970816881,0,0,0
547.980820002,0,0,0
547.990818829,0,0,0
548.000817064,0,0,0
548.010813503,0,0,0
548.02083219,0,1,1
548.030775236,0,1,1
548.040807579,0,1,1
548.050818974,0,1,1
548.06082089,0,1,1
548.070816148,0,0,0
548.080837273,0,0,0
548.090802209,4,8,8
548.10078144,4,8,8
548.110828215,4,8,8
548.120815854,7,14,14
548.130785799,7,14,14
548.140831688,6,12,12
548.150809084,6,12,12
548.160830191,9,16,16
548.170809868,9,16,16
548.18082001,9,16,16
548.190821567,9,18,18
548.200826062,9,18,18
548.210791269,9,16,16
548.220808018,9,16,16
548.230802242,9,16,16
548.240789964,9,16,16
548.250784242,9,16,16
548.260801279,9,18,18
548.270811158,9,18,18
548.280803138,9,16,16
548.290792589,9,16,16
548.3008641,9,16,16
548.310774027,9,18,18
548.320806377,9,18,18
548.330793772,13,24,24
548.34081408,13,24,24
548.350782345,13,24,24
548.360797467,15,28,28
548.37080864,15,28,28
548.380882332,23,43,43
548.390807253,23,43,43
548.400796294,40,74,74
548.41077373,40,74,74
548.420819267,40,74,74
548.430811095,40,74,74
548.440809673,40,74,74
548.450802645,65,121,121
548.460772531,65,121,121
548.470807499,65,121,121
548.480813605,70,129,129
548.490815269,70,129,129
548.500832362,70,129,129
548.510762481,70,129,129
548.520817532,87,160,160
548.53080144,87,160,160
548.540811053,87,160,160
548.550813374,87,160,160
548.560806871,87,160,160
548.570802686,118,219,219
548.580904701,118,219,219
548.59083183,118,219,219
548.600854915,140,259,259
548.610812508,140,259,259
548.620810014,144,266,266
548.630820881,144,266,266
548.640793818,145,268,268
548.650798792,145,268,268
548.660807263,145,268,268
548.670813873,141,261,261
548.680812365,141,261,261
548.690795348,131,242,242
548.700827001,131,242,242
548.710808383,131,242,242
548.720789714,122,225,225
548.730816814,122,225,225
548.740830586,123,228,228
548.750810447,123,228,228
548.760822431,124,230,230
548.770825661,124,230,230
548.780811303,124,230,230
548.790912733,113,210,210
548.800801807,113,210,210
548.810808098,113,210,210
548.820811949,113,210,210
548.830803727,113,210,210
548.840824401,27,51,51
548.8508161,27,51,51
548.860795157,4,8,8
548.870810572,4,8,8
548.880822862,0,0,0
548.890803566,0,0,0
548.900812642,0,0,0
548.910813948,0,0,0
548.920857844,0,0,0
548.930799946,0,0,0
548.940816212,0,0,0
548.950815392,0,0,0
548.960811764,0,0,0
548.970806168,0,0,0
548.980809735,0,0,0
548.990780128,0,0,0
549.000809854,0,0,0
549.010824843,0,0,0
549.020810585,0,0,0
549.030819334,0,0,0
549.040814201,0,0,0
549.05080038,0,0,0
549.06077552,0,0,0
549.070844903,0,0,0
549.08078113,0,0,0
549.090800446,0,0,0
549.10082757,0,0,0
549.110779214,0,0,0
549.120817506,0,0,0
549.130759915,0,0,0
549.140823093,0,0,0
549.150808888,0,0,0
549.160785647,0,0,0
549.170775776,0,0,0
549.180803315,0,0,0
549.190771132,0,0,0
549.200841888,0,0,0
549.210787627,0,0,0
549.220819599,0,0,0
549.230821606,0,0,0
549.240802252,0,0,0
549.250898694,0,0,0
549.26080312,0,0,0
549.270802222,4,8,8
549.280802292,4,8,8
549.29081084,4,8,8
549.300826751,4,8,8
549.310813497,40,74,74
549.320801739,40,74,74
549.330810089,40,74,74
549.340821011,40,74,74
549.350803793,40,74,74
549.360792215,40,74,74
549.37079994,40,74,74
549.380829064,40,74,74
549.390796555,164,303,303
549.400796144,164,303,303
549.410801478,167,309,309
549.420838291,167,309,309
549.43078615,165,306,306
549.440796689,165,306,306
549.450794984,165,306,306
549.460809574,167,309,309
549.470815456,167,309,309
549.480816689,167,309,309
549.490778529,167,309,309
549.500809408,167,309,309
549.510841739,171,316,316
549.520823808,171,316,316
549.530774147,195,360,360
549.540837576,195,360,360
549.550789436,217,402,402
549.560806993,217,402,402
549.570809503,217,402,402
549.580850149,223,412,412
549.590811405,223,412,412
549.600838304,243,448,448
549.610806059,243,448,448
549.620763663,243,448,448
549.630822089,264,488,488
549.640708407,264,488,488
549.650832771,300,554,554
549.660809999,300,554,554
549.670790349,336,621,621
549.680812384,336,621,621
549.690783117,336,621,621
549.700805263,340,628,628
549.710800589,340,628,628
549.720802515,338,624,624
549.73080676,338,624,624
549.740793479,338,624,624
549.750828463,335,619,619
549.760799459,335,619,619
549.770795196,336,621,621
549.78085136,336,621,621
549.790802199,338,624,624
549.80081269,338,624,624
549.810786819,338,624,624
549.820807454,338,624,624
549.830786174,338,624,624
549.840764061,338,625,625
549.850790577,338,625,625
549.860767501,338,625,625
549.870812427,341,630,630
549.880793744,341,630,630
549.890767802,343,633,633
549.900810132,343,633,633
549.910799309,341,630,630
549.920803787,341,630,630
549.930792851,341,630,630
549.940838377,335,619,619
549.950813669,335,619,619
549.960826038,328,607,607
549.970820819,328,607,607
549.980823816,328,607,607
549.990813381,322,595,595
550.000884869,322,595,595
550.010778305,322,595,595
550.020826768,322,595,595
550.030817203,323,596,596
550.04082806,323,596,596
550.050811215,323,596,596
550.060829886,326,602,602
550.070840583,326,602,602
550.080799502,326,602,602
550.090795872,326,602,602
550.100853111,326,602,602
550.11080788,326,602,602
550.120810946,326,602,602
550.130823245,328,607,607
550.140847763,328,607,607
550.150820107,332,613,613
550.160806931,332,613,613
550.170797542,332,613,613
550.180808537,332,613,613
550.190811515,332,613,613
550.20090131,334,616,616
550.210854002,334,616,616
550.220927556,334,616,616
550.230799075,335,619,619
550.240795554,335,619,619
550.250830142,336,621,621
550.260827524,336,621,621
550.27083031,344,636,636
550.280788645,344,636,636
550.290805673,344,636,636
550.300799476,368,680,680
550.310822603,368,680,680
550.32082799,390,720,720
550.330817983,390,720,720
550.340735335,390,720,720
550.350789512,390,720,720
550.360792801,390,720,720
550.370831887,388,717,717
550.380822724,388,717,717
550.390791028,390,720,720
550.400746678,390,720,720
550.410774875,390,720,720
550.420809851,390,721,721
550.430813444,390,721,721
550.440792789,390,720,720
550.450783552,390,720,720
550.460774913,388,717,717
550.470786662,388,717,717
550.480807033,388,717,717
550.49079278,388,717,717
550.500844356,388,717,717
550.510770179,388,717,717
550.52078839,388,717,717
550.530812002,388,717,717
550.540820878,388,717,717
550.550812586,388,717,717
550.560778606,388,717,717
550.57077526,388,717,717
550.580802024,392,724,724
550.590830973,392,724,724
550.600874793,392,724,724
550.610793216,392,724,724
550.620812665,392,724,724
550.630798686,397,734,734
550.640793697,397,734,734
550.650824458,397,734,734
550.660819617,404,747,747
550.670827737,404,747,747
550.680821104,406,751,751
550.69082174,406,751,751
550.70087177,404,747,747
550.710797632,404,747,747
550.720794517,404,747,747
550.730823156,402,742,742
550.740806418,402,742,742
550.750809248,399,736,736
550.760838642,399,736,736
550.77081932,399,736,736
550.780824672,393,726,726
550.79081643,393,726,726
550.80079429,393,726,726
550.810804331,393,726,726
550.820775822,393,726,726
550.830801928,393,726,726
550.840790216,393,726,726
550.850806075,393,726,726
550.860816482,393,726,726
550.870805458,392,724,724
550.880811258,392,724,724
550.890804054,392,724,724
550.900831123,381,704,704
550.910809984,381,704,704
550.920815955,338,625,625
550.930824981,338,625,625
550.940832784,288,532,532
550.95081204,288,532,532
550.96081604,288,532,532
550.970798857,266,492,492
550.980779408,266,492,492
550.990826582,267,494,494
551.000832001,267,494,494
551.010817912,267,494,494
551.020805136,267,494,494
551.030803879,267,494,494
551.040841343,267,494,494
551.050807053,267,494,494
551.060815122,269,496,496
551.070802506,269,496,496
551.080830807,269,496,496
551.090802047,272,502,502
551.100769522,272,502,502
551.11079864,275,508,508
551.120782324,275,508,508
551.13079782,275,508,508
551.140797316,279,516,516
551.15079796,279,516,516
551.160776799,279,516,516
551.170797465,279,516,516
551.180790062,279,516,516
551.190784246,279,516,516
551.200809506,279,516,516
551.210780161,279,516,516
551.220785501,279,516,516
551.230795314,279,516,516
551.240791539,279,516,516
551.250798639,279,516,516
551.260771387,280,518,518
551.270781639,280,518,518
551.280778606,281,519,519
551.29082171,281,519,519
551.300872887,280,518,518
551.310788389,280,518,518
551.320794764,280,518,518
551.330777594,281,519,519
551.340811639,281,519,519
551.35079139,283,523,523
551.360816134,283,523,523
551.370817324,283,523,523
551.380843073,283,523,523
551.390817232,283,523,523
551.400833375,283,523,523
551.410807376,283,523,523
551.420873244,286,529,529
551.430824538,286,529,529
551.440921993,286,529,529
551.450815706,296,547,547
551.460831974,296,547,547
551.470821357,300,554,554
551.480810145,300,554,554
551.490825727,300,554,554
551.500838959,305,564,564
551.51080911,305,564,564
551.520797329,305,564,564
551.530778168,305,564,564
551.540791957,305,564,564
551.550733894,305,564,564
551.560830822,305,564,564
551.570815344,305,564,564
551.580833478,305,564,564
551.590784694,305,564,564
551.600815869,305,564,564
551.610764921,305,564,564
551.620801019,305,564,564
551.630816834,305,564,564
551.640821014,305,564,564
551.650811284,305,564,564
551.660827499,297,549,549
551.670762312,297,549,549
551.680837206,297,549,549
551.690810296,293,542,542
551.700839504,293,542,542
551.710801006,291,538,538
551.720838677,291,538,538
551.730812009,291,538,538
551.740833481,291,538,538
551.750782993,291,538,538
551.760841766,293,542,542
551.770808371,293,542,542
551.780817059,293,542,542
551.790812618,293,542,542
551.800811554,293,542,542
551.810820609,291,538,538
551.820776599,291,538,538
551.83079228,291,538,538
551.840799891,291,538,538
551.850765485,291,538,538
551.860821845,291,538,538
551.870903479,291,538,538
551.880767584,296,547,547
551.890790554,296,547,547
551.900787814,297,549,549
551.910681948,297,549,549
551.920802173,297,549,549
551.930815124,297,549,549
551.940805165,297,549,549
551.950794281,297,549,549
551.960776427,297,549,549
551.970802012,297,549,549
551.980784646,297,549,549
551.990779422,297,549,549
552.000810032,295,544,544
552.010820729,295,544,544
552.020803407,293,542,542
552.030803661,293,542,542
552.040817745,293,542,542
552.050822354,291,537,537
552.060839028,291,537,537
552.070821235,291,537,537
552.080796382,291,537,537
552.090789811,291,537,537
552.100806148,291,537,537
552.110788766,291,537,537
552.120813279,291,537,537
552.130817339,291,537,537
552.140809887,293,542,542
552.150800771,293,542,542
552.160846435,293,542,542
552.170801323,295,544,544
552.180827865,295,544,544
552.19082667,297,549,549
552.200797051,297,549,549
552.210804426,298,550,550
552.220832265,298,550,550
552.230815657,298,550,550
552.240826831,296,547,547
552.250772433,296,547,547
552.260820505,295,544,544
552.270798965,295,544,544
552.280831232,295,544,544
552.290818455,295,544,544
552.300829443,295,544,544
552.310767782,276,511,511
552.320840076,276,511,511
552.330837477,240,444,444
552.340799038,240,444,444
552.350816702,240,444,444
552.360812722,193,357,357
552.370805124,193,357,357
552.380803739,148,273,273
552.390798771,148,273,273
552.400788309,148,273,273
552.41081544,141,261,261
552.420808821,141,261,261
552.430808066,144,266,266
552.440920559,144,266,266
552.450817413,144,266,266
552.460847423,144,266,266
552.470803829,144,266,266
552.48079542,144,266,266
552.490818767,144,266,266
552.50084744,146,271,271
552.510799553,146,271,271
552.520801053,146,271,271
552.530813429,146,271,271
552.540793918,146,271,271
552.550865285,146,271,271
552.560785086,146,271,271
552.57079447,156,289,289
552.580828089,156,289,289
552.590798886,156,289,289
552.600822965,156,289,289
552.610794101,156,289,289
552.620807565,156,289,289
552.630799644,156,289,289
552.640808952,156,289,289
552.650809582,48,88,88
552.660783665,48,88,88
552.670816746,0,0,0
552.680756249,0,0,0
552.690788414,0,0,0
552.700798,0,0,0
552.71080455,0,0,0
552.720809383,0,0,0
552.730811123,0,0,0
552.740777455,4,8,8
552.750814558,4,8,8
552.76080396,4,8,8
552.770797903,4,8,8
552.780829148,4,8,8
552.790799995,7,14,14
552.800917914,7,14,14
552.810836791,6,12,12
552.820797973,6,12,12
552.830803558,6,12,12
552.840812315,6,12,12
552.850798707,6,12,12
552.86080417,9,16,16
552.87082168,9,16,16
552.880757261,9,18,18
552.890797337,9,18,18
552.900818905,9,18,18
552.910801376,9,18,18
552.920801954,9,18,18
552.930807956,9,18,18
552.940789406,9,18,18
552.950807282,9,18,18
552.960842899,20,37,37
552.970811234,20,37,37
552.980819909,76,141,141
552.990793695,76,141,141
553.00081328,131,243,243
553.010784348,131,243,243
553.020808146,131,243,243
553.03079665,133,247,247
553.040840947,133,247,247
553.050798762,140,259,259
553.060839466,140,259,259
553.070796933,140,259,259
553.080811835,172,319,319
553.090846894,172,319,319
553.100839685,223,412,412
553.110810352,223,412,412
553.120788792,244,451,451
553.130807045,244,451,451
